0.006980 3.932755
0 0 0.0437861184602182
1 1 0.0019746655265660
2 0 0.0497306046716654
2 2 0.0163967827561289
3 1 0.0016842150546862
3 3 0.0022736723465125
4 0 0.0167936759524448
4 2 0.0271295966716923
4 4 0.0097061057547224
5 1 0.0026308334621235
5 3 0.0052137368349746
5 5 0.0048738058243824
6 0 0.0008763565274980
6 2 0.0067261740874887
6 4 0.0252172257824496
6 6 0.0057345813616730
7 1 0.0049433722626598
7 3 0.0043303458119470
7 5 0.0133858833609385
7 7 0.0037043112587523
8 0 0.0005720994284991
8 2 0.0190830492129405
8 4 0.0348668164064712
8 6 0.0180891708747599
8 8 0.0020718476774321
9 1 0.0020782332716748
9 3 0.0065163582531963
9 5 0.0169122584713476
9 7 0.0136186624071295
9 9 0.0013941168257445
10 0 0.0004520762707621
10 2 0.0237194156575753
10 4 0.0413629918471356
10 6 0.0234796689593903
10 8 0.0076975882907100
10 10 0.0018498223580546
11 1 0.0049639215026666
11 3 0.0136877772011598
11 5 0.0189513808162601
11 7 0.0217325196977847
11 9 0.0054322927281672
11 11 0.0008225176164383
12 0 0.0036780781375670
12 2 0.0223704516111061
12 4 0.0346373849224768
12 6 0.0167227668863696
12 8 0.0125201636563960
12 10 0.0070850335392233
12 12 0.0006897090496151
13 1 0.0069952700258025
13 3 0.0126534304288616
13 5 0.0176578249216840
13 7 0.0197380124458350
13 9 0.0089551451504033
13 11 0.0036302877504495
13 13 0.0003543218211928
14 0 0.0056126233157195
14 2 0.0197062360179168
14 4 0.0201535373718464
14 6 0.0112476438105913
14 8 0.0121188992889127
14 10 0.0107596486886242
14 12 0.0027929797216231
14 14 0.0003602312374876
15 1 0.0041051448540208
15 3 0.0064106575130965
15 5 0.0114354755378161
15 7 0.0115830336795516
15 9 0.0087163257072372
15 11 0.0067537639734235
15 13 0.0015864382338054
15 15 0.0002403656862299
16 0 0.0004725335616792
16 2 0.0115132543778811
16 4 0.0104828599960841
16 6 0.0105509302986794
16 8 0.0089108134802419
16 10 0.0087823124826911
16 12 0.0047076784175949
16 14 0.0012836002696284
16 16 0.0001130541908728
17 1 0.0018757160757432
17 3 0.0042394730415516
17 5 0.0048835445201867
17 7 0.0069519485060247
17 9 0.0064985450663445
17 11 0.0071561008267090
17 13 0.0033007014056592
17 15 0.0010436972240480
17 17 0.0001039111964303
18 0 0.0033756591159788
18 2 0.0049373165549658
18 4 0.0053641471535339
18 6 0.0091803805679767
18 8 0.0065291931510624
18 10 0.0062734173850078
18 12 0.0056719351142591
18 14 0.0019288476520717
18 16 0.0004502892997403
18 18 0.0000710917506545
19 1 0.0028893612181788
19 3 0.0053225862104665
19 5 0.0023572901764554
19 7 0.0059382392334249
19 9 0.0046711836017117
19 11 0.0056877776118512
19 13 0.0049939280528997
19 15 0.0017962282173308
19 17 0.0003957407070437
19 19 0.0000481387454978
20 0 0.0008984140998530
20 2 0.0035594329286158
20 4 0.0043531673530088
20 6 0.0097934646108398
20 8 0.0067787262226065
20 10 0.0063615716168165
20 12 0.0072125322022028
20 14 0.0045961802019194
20 16 0.0009823334529417
20 18 0.0003057344115727
20 20 0.0000461185934409
21 1 0.0041827648066418
21 3 0.0041420980767199
21 5 0.0034658027002258
21 7 0.0046431405026632
21 9 0.0041350827186711
21 11 0.0061937996798865
21 13 0.0063600590419492
21 15 0.0034969399750491
21 17 0.0008939669063963
21 19 0.0001792980918044
21 21 0.0000299375930062
22 0 0.0017932749790665
22 2 0.0033538353339487
22 4 0.0035903782315275
22 6 0.0075730932398843
22 8 0.0091191981160787
22 10 0.0084067705657897
22 12 0.0070249477138351
22 14 0.0074145675833380
22 16 0.0029514986615971
22 18 0.0007317211733337
22 20 0.0001943949084169
22 22 0.0000178636508543
23 1 0.0021509326589156
23 3 0.0047282406833501
23 5 0.0029957196245689
23 7 0.0038386746811566
23 9 0.0051925911713196
23 11 0.0094773905269576
23 13 0.0068596922084733
23 15 0.0072590100969782
23 17 0.0031397707215961
23 19 0.0005416859440182
23 21 0.0001159401634339
23 23 0.0000119133527985
24 0 0.0017288997256938
24 2 0.0013973606632233
24 4 0.0021194419116530
24 6 0.0057972420119968
24 8 0.0076256731442818
24 10 0.0062209327091234
24 12 0.0064323296460760
24 14 0.0072471990685124
24 16 0.0061073319062488
24 18 0.0021918461004218
24 20 0.0003957756481693
24 22 0.0000815511666338
24 24 0.0000133092764130
25 1 0.0007099134232090
25 3 0.0053824250594300
25 5 0.0068503699293273
25 7 0.0041713453619519
25 9 0.0065468364422186
25 11 0.0090054707908735
25 13 0.0071497018052021
25 15 0.0084845574833924
25 17 0.0065583043125113
25 19 0.0018355695466649
25 21 0.0002930604995184
25 23 0.0000416738584674
25 25 0.0000080235565233
